dog,1.2658627033233643,-4.176978588104248,-4.9388017654418945,-2.2473573684692383,-2.843980550765991,1.946314811706543,0.11756449937820435,0.2842515707015991,2.7562973499298096,1.2786617279052734,0.15988031029701233,-0.5690054297447205,-3.378312110900879,-6.210160255432129,3.1905901432037354,0.8264394998550415,-3.4062345027923584,-2.9967823028564453,-4.612244606018066,-3.2270991802215576,-1.977827787399292,4.062778472900391,-4.098705768585205,-1.0605998039245605,-2.935567855834961,0.19556975364685059,1.6910862922668457,3.57432222366333,1.8306760787963867,-0.4461714029312134,-3.141475200653076,3.9669437408447266,1.1350468397140503,0.842616081237793,-0.5851792097091675,4.308633327484131,3.0177464485168457,1.2472903728485107,-3.855532169342041,0.17813533544540405,1.0260393619537354,-1.769045352935791,-0.08409219980239868,0.86330646276474,2.148395538330078,10.889006614685059,0.15443867444992065,-0.09363466501235962,-3.0952394008636475,0.702427864074707,-0.32950323820114136,-0.7186191082000732,-0.6101095080375671,0.10355052351951599,1.055965781211853,0.4017462134361267,2.0174319744110107,1.2540943622589111,-1.3225266933441162,4.520765781402588,2.6476054191589355,-1.7002612352371216,-1.2213987112045288,0.24239680171012878,-4.150650501251221,0.49588948488235474,4.504721641540527,-2.598263740539551,0.14732299745082855,0.1811782419681549,0.808338463306427,2.640202760696411,2.171454668045044,-0.9260475039482117,-0.16747380793094635,0.17422518134117126,-2.499937057495117,-5.185394763946533,-2.8115100860595703,-4.500271320343018,0.763585090637207,-0.9008308053016663,-2.5149497985839844,2.2228989601135254,-2.982431411743164,4.1677775382995605,-2.6117351055145264,3.2624363899230957,0.6681856513023376,0.30943846702575684,-4.255019664764404,0.9043304324150085,-0.8977891802787781,3.655834436416626,-0.6769593358039856,3.9084110260009766,-2.7360892295837402,4.052579402923584,0.4349585175514221,-0.10849431157112122,2.4828763008117676,-3.9829020500183105,-2.5472538471221924,0.14379951357841492,-2.102536201477051,-1.7799769639968872,0.725946843624115,4.192424774169922,3.4464242458343506,-1.3432153463363647,-0.561087429523468,1.3614633083343506,-1.9597338438034058,-0.8918236494064331,3.696049928665161,2.9676008224487305,-3.3627538681030273,-3.6652133464813232,4.031789779663086,3.902489185333252,-1.2884583473205566,-3.8015153408050537,1.6214643716812134,1.1214319467544556,-2.451040029525757,0.5850667953491211,-1.0991305112838745,0.9626598358154297,-2.8132705688476562,0.27798110246658325,0.11266202479600906,3.2839341163635254,3.69268798828125,3.060025691986084,1.8623040914535522,2.1390209197998047,-0.705771267414093,1.680070161819458,2.5668325424194336,-3.8185014724731445,1.9486074447631836,-2.0469794273376465,-2.707223415374756,0.8975517749786377,1.5883187055587769,5.3288140296936035,1.544410228729248,1.2244250774383545,-1.971371054649353,-1.7213727235794067,3.07026743888855,1.6404497623443604,-4.103857517242432,-3.833491325378418,0.3550754487514496,-1.4359300136566162,4.563694953918457,0.4021613597869873,-2.5828468799591064,-0.7798709273338318,1.7384707927703857,3.8856585025787354,-1.989229679107666,5.357153415679932,-5.077482223510742,1.4217287302017212,-0.6098756194114685,-0.41463449597358704,-0.6507397294044495,-0.019240006804466248,-3.1565606594085693,2.3084988594055176,3.2098207473754883,-3.334517478942871,2.5213704109191895,2.5652403831481934,0.31337136030197144,0.33954113721847534,3.932560443878174,-0.22373928129673004,0.5590139627456665,0.48954054713249207,2.7117786407470703,0.415179580450058,3.894774913787842,0.09931915998458862,-2.9098968505859375,-0.8338254690170288,-4.5663957595825195,-0.538369357585907,-1.7896840572357178,4.511985778808594,0.037784360349178314,0.3673502802848816,4.539790630340576,-1.2044875621795654,1.7921876907348633,3.76650333404541,0.2689375877380371,1.441481590270996,-2.4983108043670654,-0.4402482509613037,2.4587562084198,0.8492115139961243,-0.6826516389846802,3.7960433959960938,-0.13064102828502655,3.3881750106811523,-0.6400598883628845,1.6917942762374878,-0.9539313316345215,1.509493350982666,-2.186183214187622,5.773006439208984,1.6544445753097534,-2.126034736633301,-0.3557128310203552,0.9829397797584534,-0.9381138682365417,0.8099491000175476,6.588422775268555,1.190106749534607,-0.8020479679107666,0.956260085105896,-0.7928032875061035,0.026149041950702667,1.3278242349624634,7.309201240539551,1.0213698148727417,-3.1591193675994873,1.1200748682022095,-2.8645176887512207,1.7413098812103271,2.0587053298950195,3.940802812576294,-2.2972285747528076,1.3677775859832764,-0.746748685836792,0.3487565815448761,-3.1191327571868896,-2.0897676944732666,-1.4221203327178955,0.7692704200744629,-0.7403801083564758,1.8705666065216064,0.1923777461051941,1.0698713064193726,1.4120280742645264,-3.016777992248535,-1.069661259651184,4.586021423339844,1.9461941719055176,-1.8968056440353394,2.83687162399292,1.154779314994812,-0.017928101122379303,1.8995811939239502,-5.4077534675598145,-1.7688300609588623,-4.550219535827637,0.7947496175765991,-1.4107587337493896,1.211499810218811,0.07821367681026459,-0.6126472353935242,1.7578673362731934,2.4727165699005127,0.8431229591369629,-0.7538978457450867,-2.732348918914795,-4.104884147644043,-1.0073920488357544,-1.2119251489639282,0.8334841728210449,-0.800255298614502,-2.6730709075927734,3.8974926471710205,-2.9141883850097656,-2.3675317764282227,0.3956075608730316,-1.6466491222381592,1.2656320333480835,-0.1132352352142334,3.3412017822265625,0.6422222852706909,-1.2146687507629395,-1.432297706604004,1.2316863536834717,1.2692418098449707,2.3531534671783447,-1.9435535669326782,3.37905216217041,4.024506568908691,-2.8957877159118652,1.8691034317016602,0.4472820460796356,1.1252247095108032,-3.5795364379882812,0.7207110524177551,0.5884085297584534,5.603125095367432,-0.8686862587928772,-0.3475700616836548,0.326582670211792,0.06741268932819366,4.807228088378906,3.2925543785095215,2.6057379245758057,0.6887615919113159,-0.3782718777656555,0.1102176159620285,0.07420939207077026,-0.14795948565006256,-2.2110023498535156,-2.937108278274536,0.23746967315673828,3.414483070373535,0.2941162586212158,-7.402853965759277,-1.5387942790985107,-1.1078901290893555,-5.819446563720703,-1.869003176689148,4.290400505065918,-0.4194759726524353,-0.7432767152786255,-1.0179250240325928,-4.305093765258789,-3.809110641479492,0.11846703290939331,1.2863191366195679,1.3500727415084839,2.0399088859558105,-0.32111603021621704,3.154505491256714,-0.4186532497406006,0.8474538326263428,-0.44792747497558594,-0.3507102131843567,2.8635976314544678,-1.2461845874786377,-0.942155659198761,-1.163408875465393,5.101511001586914,-2.211550712585449,4.46685791015625,0.4063139855861664,1.8583388328552246,2.6995980739593506,-2.216831684112549,-0.4049314856529236,4.8710246086120605,1.956226110458374,-2.228421688079834,-2.501722574234009,5.707040786743164,0.6411741971969604,0.508914589881897,-5.003178596496582,2.3130252361297607,-2.1395773887634277,-1.4231457710266113,-0.7537105083465576,1.3094291687011719,-0.41741979122161865,-5.04024076461792,-2.925759792327881,-6.157256126403809,2.0147318840026855,-0.12149423360824585,-1.4780738353729248,-2.455770969390869,-4.242929935455322,-2.5972108840942383,-1.566938877105713,2.538400173187256,-0.26763540506362915,2.748535633087158,-5.889157295227051,-0.5147311687469482,-0.1691819727420807,0.2563861310482025,-5.206622123718262,-1.5320870876312256,-2.9680144786834717,-1.7170506715774536,-1.9037227630615234,-1.7521058320999146,-4.145823955535889,-2.1710541248321533,7.746273040771484,0.47068196535110474,0.42487841844558716,-4.769157409667969,-3.0031704902648926,-1.4869564771652222,0.42049187421798706,4.696864128112793,0.06114000082015991,2.1079647541046143,1.0407567024230957,-0.409471333026886,1.6939493417739868,4.460650444030762,1.117933750152588,-4.003953456878662,-4.044722557067871,-0.4487610459327698,-0.35127949714660645,0.3437257409095764,-4.762526988983154,0.09820309281349182,-0.33723634481430054,-3.498201370239258,0.6908969879150391,-0.59426349401474,1.4502394199371338,-0.8442313075065613,0.5870158076286316,-0.45579472184181213,0.5221124887466431,-3.152759313583374,1.6195943355560303,0.9695645570755005,3.3341054916381836,-0.4296019375324249,-0.3540003299713135,-0.9643549919128418,-3.10121750831604,2.557990550994873,-3.118690252304077,-2.77026629447937,0.9477488994598389,3.2197108268737793,-2.8546810150146484,-1.1254554986953735,-2.830073833465576,-2.034144401550293,-0.4537730813026428,-1.724026083946228,0.561648964881897,-3.273728132247925,-4.129951000213623,3.37675142288208,0.2736404836177826,-0.03730085492134094,-0.3416532576084137,0.2877121567726135,-2.2570981979370117,-5.403306484222412,-0.6218510270118713,-1.7820581197738647,3.484342336654663,0.45849609375,1.7052803039550781,-2.666973829269409,2.8627076148986816,2.2437686920166016,-6.339778900146484,1.9825222492218018,3.379547595977783,-4.826035976409912,5.376054286956787,-5.060333251953125,-5.003501892089844,5.446799278259277,0.6193920373916626,0.3738938271999359,2.868868350982666,1.5913591384887695,-0.03428623080253601,-0.48090288043022156,1.3514463901519775,1.3920973539352417,4.009849548339844,-4.367474555969238,3.0013620853424072,-0.9475138783454895,-0.45539116859436035,-6.8538923263549805,2.6225104331970215,-3.3848648071289062,-0.3669787645339966,-1.9188803434371948,-0.356019526720047,-3.2522311210632324,-1.9795045852661133,0.38773420453071594,-2.308356285095215,-0.3746587336063385,-4.074542045593262,4.709989070892334,-0.30096539855003357,-1.0154447555541992,-3.5252554416656494,0.9003328084945679,2.435622453689575,-3.5751569271087646,4.8058929443359375,-2.5139122009277344,-0.42696496844291687,-0.933059573173523,-0.48895683884620667,2.3029980659484863,-2.6676080226898193,-1.4670038223266602,0.3858925700187683,-0.006177663803100586,-1.0824164152145386,-0.8902349472045898,-6.698390007019043,-1.2802379131317139,-3.0841903686523438,3.2475547790527344,-0.34815722703933716,-2.6821303367614746,3.7781248092651367,-1.2633342742919922,0.06685934215784073,0.5196017026901245,-1.2294903993606567,-2.0640599727630615,-0.8522070646286011,3.5780436992645264,-0.38864150643348694,0.8163704872131348,1.1479318141937256,1.3724671602249146,-0.47213122248649597,2.3000752925872803,-3.6077327728271484,-2.039217472076416,-1.996577501296997,-2.6280770301818848,2.3400328159332275,1.0510900020599365,-0.8885667324066162,-0.5653800964355469,1.3087103366851807,0.06569436192512512,0.8087681531906128,-3.169046401977539,-4.530874729156494,-0.7270269393920898,1.3409969806671143,-1.416490077972412,-0.8210362195968628,0.5970206260681152,-1.951400637626648,4.394320487976074,4.741154670715332,2.877190351486206,-5.445079326629639,-3.9405174255371094,0.18538182973861694,-4.352025032043457,-3.2253482341766357,4.174527645111084,-1.3588067293167114,0.12396278232336044,-2.4350149631500244,-3.1570754051208496,-1.680652141571045,-3.6779937744140625,-2.046168327331543,3.2488462924957275,-0.8273402452468872,-1.0086907148361206,-0.9233699440956116,-1.136054277420044,2.9735758304595947,1.0615442991256714,1.033488392829895,4.337388038635254,-0.27364176511764526,-2.5713298320770264,-1.1788941621780396,-3.6052560806274414,4.286417484283447,4.042274475097656,-3.1532740592956543,0.27618080377578735,2.9825046062469482,-4.707871437072754,0.7256414294242859,-0.38275957107543945,1.1474354267120361,-0.04736700654029846,-1.1731598377227783,0.30820173025131226,0.7096576690673828,-1.724982500076294,4.255730628967285,0.7886197566986084,-1.3926494121551514,-1.8546380996704102,0.2627823054790497,0.35383278131484985,-0.9469157457351685,-3.219120740890503,-6.10698938369751,0.719726026058197,1.1101388931274414,-0.5554801821708679,-1.3182432651519775,-0.8090922236442566,-1.2600486278533936,1.7296252250671387,5.4199018478393555,-2.2755181789398193,3.1119556427001953,6.217529773712158,2.032747745513916,1.5499696731567383,-1.6007648706436157,3.983283042907715,3.7705516815185547,-1.1096630096435547,3.7631711959838867,3.777104377746582,0.0034165680408477783,-1.2137260437011719,-1.5944901704788208,-5.185522556304932,4.1813507080078125,0.3201490342617035,3.7231597900390625,-0.44117677211761475,-2.5847973823547363,3.378640651702881,-0.5903946161270142,1.6802940368652344,-0.42766761779785156,8.207070350646973,-3.5899498462677,-0.951404869556427,-1.7725913524627686,-5.999861717224121,5.294996738433838,2.013613700866699,2.2338194847106934,2.56777286529541,-0.32974451780319214,-4.654962539672852,1.1038551330566406,-0.186785489320755,-2.119156837463379,-0.5984406471252441,-8.773477554321289,2.9046640396118164,-0.7484886646270752,1.445862054824829,-3.510610580444336,-0.7026686668395996,1.2300337553024292,-0.7282969951629639,-0.5312666893005371,1.8656840324401855,-1.7486486434936523,1.6699707508087158,-0.43216511607170105,2.7240872383117676,1.9542381763458252,-2.2577223777770996,7.551595211029053,2.571773052215576,-0.7504148483276367,-0.9372197985649109,-1.2263506650924683,-4.594823837280273,1.1371220350265503,1.3366830348968506,1.708760142326355,-0.14283129572868347,9.277787208557129,2.555752754211426,3.6814208030700684,1.922438144683838,-2.4411187171936035,0.8993656635284424,5.236071586608887,-5.810580730438232,-2.0008773803710938,-0.09452569484710693,1.3472304344177246,2.573655605316162,3.3681488037109375,2.346294403076172,3.0662920475006104,-0.1744684875011444,2.3025503158569336,-4.714346408843994,-0.6981915235519409,-2.3640780448913574,1.484500527381897,0.3586243987083435,1.9655637741088867,1.3734724521636963,-3.4523873329162598,-0.8918764591217041,1.3763492107391357,0.10918731987476349,1.2993000745773315,1.9234929084777832,-0.9168132543563843,-2.523536443710327,0.17239761352539062,7.019057273864746,-0.9566530585289001,2.3211324214935303,0.7227957844734192,-0.8881368637084961,1.1198915243148804,-4.72360372543335,3.2228381633758545,1.053865671157837,-1.8745263814926147,-0.1245986819267273,0.7768223881721497,-1.8707201480865479,0.6220748424530029,0.4083232581615448,3.6604061126708984,-3.4625134468078613,2.785052537918091,-1.9513697624206543,-1.9395579099655151,0.26214301586151123,-2.111037015914917,-2.8612632751464844,2.7229182720184326,2.420802593231201,2.577031135559082,-1.5343248844146729,2.352871894836426,-1.256154179573059,-2.456195592880249,-4.411736488342285,3.792527675628662,2.412055492401123,-0.9428802728652954,2.726785659790039,2.697141647338867,-0.4540104568004608,2.690587282180786,-3.9506373405456543,3.1677181720733643,0.31561094522476196,0.43475639820098877,1.721917748451233,1.431911587715149,-1.754065990447998,-2.928661823272705,0.25985953211784363,2.5211665630340576,-4.151218414306641,2.932664155960083,5.138458251953125,-2.0630621910095215,1.3700039386749268,0.11888387799263,-0.7843608260154724,3.5343384742736816,-0.8380738496780396,2.087649345397949,1.3862648010253906,0.2949928343296051,-3.671664237976074,-1.2603378295898438,2.079289436340332,-2.959740161895752,-1.109687089920044,0.3831431269645691,-3.153566360473633,2.7096524238586426,1.090854287147522,-1.2010257244110107,2.3770339488983154,-1.542846441268921,-1.618247389793396,0.1449110358953476,-0.09221136569976807,1.4215848445892334,-0.23491685092449188,-2.9128973484039307,-0.6276851296424866,-1.843518614768982,5.234799385070801,-4.872495651245117,2.30890154838562,1.1900696754455566,2.1901426315307617,-0.41319942474365234,-1.7313791513442993,-1.645003318786621,3.42185115814209,3.51196026802063,-1.0738294124603271,1.6290725469589233,0.224533349275589,0.8437595367431641,1.5238871574401855,-2.839362144470215,0.7167837619781494,-2.8249547481536865,-2.3672375679016113,-2.2741706371307373,1.1547728776931763,3.3855597972869873,2.1661837100982666,-4.853178977966309,-3.338808059692383,-3.646451711654663,0.9660232067108154,-1.3292111158370972,0.47175168991088867,1.5584344863891602,2.260544776916504,-1.8745779991149902,-1.5055160522460938,3.4792261123657227,1.4289640188217163,0.18918883800506592,5.39716911315918,-5.459389686584473,-0.47983333468437195,3.559459686279297,-0.1055096983909607,1.9171391725540161,-3.4027259349823,-2.6233980655670166,-3.6297497749328613,0.1174628809094429,-0.7176119685173035,-1.6859683990478516,-2.476292848587036,-2.851179599761963,-5.932551860809326,1.1101161241531372,-3.3868839740753174,2.0782806873321533,0.3101139962673187,-1.4900344610214233,0.48348701000213623,-0.7279984951019287,-4.118901252746582,1.1430773735046387,-1.315190076828003,-3.885321855545044,0.8560246825218201,-0.8028537034988403,2.1898324489593506,-0.24496495723724365,3.575862169265747,-4.509949684143066,-2.5660054683685303,1.4459202289581299,-3.5535433292388916,-0.28416699171066284,0.3876333236694336,-0.14732326567173004,1.6099008321762085,0.3222428262233734,-0.12959587574005127,1.916137456893921,3.5553042888641357,1.5767526626586914,1.2176010608673096,0.2311229109764099,0.6211810111999512,0.6501732468605042,-1.9255868196487427,-4.754790782928467,-1.4333744049072266,1.2679848670959473,-0.09206171333789825,5.904335975646973,-0.37728697061538696,-2.6519765853881836,-0.08002275228500366,1.320557951927185,-0.9008539319038391,0.8999450206756592,2.335512399673462,-2.8317222595214844,-0.578235387802124,0.6220956444740295,-0.20195052027702332,-6.331847190856934,0.9720787405967712,-0.5363990068435669,-1.188511610031128,-0.8225589394569397,-0.20056669414043427,-2.484722375869751,5.490316867828369,-0.037828803062438965,-3.3969345092773438,-1.0494582653045654,-1.344694972038269,4.485462665557861,-1.9390753507614136,-3.4766712188720703,1.1784923076629639,1.493825912475586,2.687030553817749,-0.1913156658411026,4.890622615814209,-1.7515480518341064,-0.9903185963630676,1.3627293109893799,-2.2065532207489014,-2.4687814712524414,-1.9276140928268433,-3.5243618488311768,2.744945764541626,3.907987117767334,-0.14711812138557434,-0.11753666400909424,-0.997685968875885,1.0186078548431396,-1.861456274986267,3.2562484741210938,-4.984907150268555,3.2712604999542236,0.13224568963050842,-2.2805984020233154,-0.34983912110328674,-3.9131081104278564,33.07628631591797,0.17238877713680267,-1.157716989517212,-3.4731838703155518,5.292773723602295,-1.5869723558425903,-1.9948956966400146,0.9658318161964417,2.733267307281494,2.3500120639801025,2.7627999782562256,-5.982666969299316,-1.9027762413024902,0.06261301040649414,-1.00948965549469,5.678182125091553,0.1546931266784668,-4.215375900268555,-1.6733059883117676,-2.81738018989563,-1.943203091621399,1.7297203540802002,-0.8364452123641968,-3.100316047668457,-2.021312952041626,-1.12847900390625,3.7045016288757324,0.9684048295021057,-1.361833930015564,3.9942708015441895,-2.3696062564849854,-0.6254209876060486,2.969656467437744,5.831130027770996,0.2727794349193573,-2.9481217861175537,1.4452707767486572,-4.653460502624512,-2.2284116744995117,-2.060410499572754,0.36935117840766907,0.9340622425079346,5.398318290710449,-2.2403225898742676,2.1816048622131348,3.0546932220458984,0.09544035792350769,2.2832822799682617,0.2013414353132248,-2.5254695415496826,4.191356182098389,2.886957883834839,1.411657691001892,-2.066066265106201,-1.1193623542785645,1.730846881866455,-0.5982763171195984,4.617151737213135,-2.8002095222473145,-1.9480141401290894,0.09435239434242249,2.090223550796509,0.42936956882476807,1.529552936553955,1.4317368268966675,-0.8893464207649231,-1.429162621498108,0.18402504920959473,-2.4905943870544434,-1.870136022567749,-1.0338754653930664,-8.493732452392578,1.8487579822540283,-4.892216682434082,3.569840431213379,4.54560661315918,-4.681601524353027,0.967759907245636,-2.0439679622650146,-4.495087623596191,-0.5930618047714233,-1.2796967029571533,3.067370653152466,-0.34064531326293945,1.565061092376709,-1.9296479225158691,4.560481071472168,-3.062861204147339,2.8291776180267334,-2.377556324005127,2.325477123260498,-2.9993598461151123,-2.520197629928589,-3.83392333984375,3.496582508087158
