embeddings,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
arachnid,0.13140668,-0.458525658,-0.186685741,-0.224318221,0.036517896,-0.149033517,-0.014998463,0.162132144,0.235546395,-0.452173352,0.126034215,0.43000564,-0.004811103,-0.119441681,-0.331791848,-0.003771098,-0.668433905,-0.197047934,-0.124970742,0.225138843,-0.328145355,0.532254159,-0.067020893,-0.150813505,0.491224706,0.320737451,-0.458872497,0.003955032,-0.013831415,-0.020744585,-0.022130635,-0.24876529,-0.221634477,-0.358341187,-0.080703266,0.530350566,0.554099202,-0.354852229,0.550362885,-1.003735304,-0.155115679,0.178355038,-0.232013762,-0.376446337,0.049332894,0.433981866,0.051181186,0.146027297,-0.245438531,-0.448390126,-0.110399172,-0.194604829,-0.223419279,-0.268285781,0.294895202,0.498137385,-0.133191809,-0.297336191,-0.028290873,-0.560124934,0.18332769,0.365390211,0.45258975,0.195771784,0.115017213,0.571610093,0.10980738,0.962797701,0.431549489,-0.683317959,-0.417198807,-0.228520125,-0.320840359,-0.19200094,0.435813159,0.594171524,-0.20971933,-0.085291393,-0.516588986,-0.02118255,-0.041618515,0.269225568,0.557582378,0.579782426,0.037908986,-0.614809513,0.048294902,-0.042051319,-0.423003405,0.113349818,0.246478766,-0.289102882,-0.161261424,-0.190979689,-0.092321247,0.267084628,-0.274539053,-0.049656756,0.776824296,-0.040061876,-0.30766201,-0.13308163,0.407214344,-0.001423941,-0.153927535,0.004073408,0.039559353,-0.637583673,-0.000568604,0.49042204,0.503169417,0.442371517,0.052263729,0.10199406,0.037118763,-0.23822479,-0.293725044,0.301377326,0.416617453,0.208030105,0.108272016,-0.103514984,-0.547872007,0.134753823,0.460927755,0.096694618,0.106828339,-0.07024397,-0.182550296,-0.204257742,0.288525075,-0.1584526,-0.050787009,-0.472184628,0.074242264,-0.378666461,-0.192532584,-0.201980367,0.251859963,-0.501123607,-0.671429932,0.03260396,0.21074681,0.532531917,0.155070007,0.168355271,0.68243742,0.021799628,-0.050136074,-0.504808426,-0.508261979,-0.325898945,0.83831656,-0.105238967,-0.119943947,-0.074975386,0.266801059,0.247366056,0.000557844,0.020543886,-0.074256241,-0.421478897,0.219588891,-0.225223705,0.073673144,0.00586824,0.532550514,-0.123376682,0.162193686,0.308044612,0.223138452,-0.165538818,0.338027149,-0.274232805,0.316411048,-0.069302246,0.436885536,0.383216321,0.321219921,-0.413882107,0.082055412,0.009948025,0.23277469,-0.071608767,0.126815051,0.198597565,0.128291637,0.041534387,0.287772834,-0.30603376,0.076535739,0.050231546,0.144777358,-0.362107337,-0.245637342,0.511133254,0.504842877,0.238489687,-0.317732185,0.028564077,-0.973276913,0.515763223,0.009204427,0.104958929,-0.393044263,0.505108953,-0.079184577,-0.383789986,-0.113560483,-0.272390306,0.028932909,0.23739928,0.209718376,0.353399009,0.321177721,0.550690651,0.142844692,-0.226568371,0.201426536,0.518084526,0.577547789,-0.164242432,-0.018850416,-0.188609824,-0.168652505,-0.389105201,0.374030203,0.0865274,-0.120108224,0.022338912,-0.211059988,-0.034351531,0.371315032,0.394084215,0.14548862,0.068887688,-0.397356093,-0.015156075,0.165289089,-0.381001532,-0.180204883,0.133749321,0.31995821,0.407927841,-0.552273393,-0.206100479,0.10102693,0.590846777,0.357625633,-0.219864607,-0.073060878,0.37674883,0.331253916,-0.566541433,0.109107181,0.084141344,0.032023638,0.078338973,-0.369155109,-0.295422822,0.168752387,0.151233345,-0.344688684,-0.278169841,0.078316152,0.383301258,-0.000230245,0.052630398,-0.350409776,-0.210670337,0.04550064,-0.098319247,0.030692412,-0.053175963,0.227827668,0.170191973,0.166535169,-0.066780731,0.250152469,-0.261389077,0.106002569,-0.176905081,0.287790596,-0.388525218,0.200269982,0.884139597,0.115947813,-0.321147382,0.327928215,0.090915382,0.309506685,-0.117665976,0.068438008,-0.332856983,-0.037309442,0.08961428,-0.061270874,0.133179367,-0.290019661,-0.207918271
armadillo,-0.210277662,0.007334102,-0.173680231,-0.355114371,-0.054984994,-0.326332897,-0.052783992,0.182345852,0.635629654,0.382538319,-0.250198275,0.195547134,-0.134687752,-0.015247894,-0.134120673,-0.397781819,-0.392501652,-0.362136185,0.088171452,-0.441436261,0.040471535,0.412961155,-0.167922586,-0.217677355,-0.021998269,1.260766745,-0.054164533,-0.397614181,0.448692679,-0.13144666,0.19107765,-0.674519598,-0.288737625,0.049876858,-0.51775986,-0.242200926,0.432493687,-0.335035503,-0.316093177,-0.678070128,-0.826413274,-0.007879173,-0.408536106,-0.469699591,-0.158888727,0.217573792,-0.335842073,0.378585249,-0.260085911,0.130276635,0.454583049,0.055790838,-0.613218009,0.360318273,0.077839062,0.189740151,-0.210119784,-0.173146695,-0.152979746,-0.027727026,0.075788625,0.469136178,0.202822596,0.556078792,-0.112539634,0.077156104,-0.306217641,0.283297688,0.356916219,0.244011715,-0.064167403,-0.029930256,-0.713020742,-0.22411941,0.592033088,0.275331706,-0.080384113,-0.700346172,0.042791672,-0.168252587,-0.242952704,-0.442986935,-0.323392451,0.08850944,-0.266614407,0.180476978,-0.122664012,0.029945726,-0.308392525,-0.349548072,0.332168967,-0.053478964,-0.307429135,-0.189950317,-0.129724085,0.101683222,0.008185484,-0.355382055,0.261978924,-0.063702822,-0.269888699,-0.284429222,-0.216399163,0.079124048,-0.263729602,0.273389548,-0.539304554,-0.505046606,-0.045227606,0.568368196,0.052882977,0.15731816,0.605852544,0.331058234,0.132404476,0.065614834,-0.138154522,-0.229431123,0.403398454,0.190027565,0.222092167,-0.067315944,0.020555045,0.097404063,0.20242317,0.008846373,-0.109711029,-0.123446241,-0.296064138,0.076261759,0.523738205,-0.059315253,-0.267858744,-0.302582264,-0.264241636,-0.181992963,-0.463045597,0.125432849,0.434672356,-0.459540188,-0.258200705,-0.152058214,0.42208153,0.239552319,-0.093227856,0.108594492,0.730555534,-0.078809142,-0.266655803,-0.496653408,-0.324091405,0.137927145,0.314103991,-0.242376238,0.320743561,0.281564325,-0.138245791,-0.235616222,-0.033686738,-0.236515269,0.014688276,0.409929574,0.596786976,-0.226664186,0.236790478,-0.394017249,0.020031635,-0.005039193,0.255144507,0.113763236,0.278556526,0.633031189,0.297764301,0.049684621,0.033988521,0.278247505,0.017053625,0.077473037,0.364124179,-0.569324017,0.288493901,-0.211640701,0.131496191,-0.093779489,0.302187353,0.545974255,0.152792275,0.061504833,0.101208173,-0.241557658,0.322073221,-0.251251936,-0.169127822,-0.12219286,-0.1645246,0.41623652,0.05505494,0.218957037,-0.601325214,0.018924499,-0.258427978,0.486263841,-0.371193379,0.044190891,-0.44518742,0.535175085,0.162742466,-0.267243654,-0.707756102,0.139109373,0.282248676,0.103360668,-0.042824473,0.087184459,-0.273793072,-0.397542804,-0.129876584,-0.224223137,-0.108805351,0.224115044,-0.100456342,-0.187414035,0.118144214,-0.054565772,-0.51960206,-0.402749926,0.475196749,0.036003187,-0.083217666,0.063295737,-0.375403225,0.065070443,0.234731302,0.41744709,0.311568886,-0.057005879,0.024435444,-0.236594975,-0.236191288,-0.234717637,-0.475270957,-0.09942323,-0.114493407,0.139178976,-0.388001293,0.016819112,-0.013736189,0.294200242,0.510739923,-0.34895736,0.184676111,0.542725801,0.375710249,-0.324690312,-0.25551337,0.469696999,0.162680492,-0.04938554,0.002531039,0.076447859,-0.060743351,-0.227804512,0.236739784,-0.533350587,0.284952343,0.056807447,0.027032794,0.582530379,0.001120139,0.504857183,0.670480371,-0.03146258,-0.180674851,0.604423285,0.110658012,0.563685954,0.420333713,0.347669095,-0.083124384,-0.23006013,-0.13886027,0.358605236,-0.076567888,-0.15483968,0.179794401,-0.289732397,-0.235016406,-0.075959302,-0.206495225,-0.244395763,0.190163642,-0.306303978,0.091979414,0.597343147,0.32922399,-0.282013178,-0.51332432,-0.223208606,0.007875568,-0.377111018
bear,-0.328148544,-0.085332684,-0.048054811,-0.211929828,0.203717023,-0.139931828,-0.026478693,0.193559557,0.297011912,-0.28439346,-0.338420987,-0.032015197,-0.196235105,0.162296534,0.09104459,-0.281357169,-0.075397097,-0.044813242,0.018113166,0.350177079,0.06991373,0.380923122,-0.091516346,0.174390167,-0.057647221,0.168396592,-0.543473899,0.344342738,0.229860216,-0.012372111,0.27871865,-0.172840253,-0.479012102,-0.053333897,-0.211488828,0.20246993,0.214819312,-0.276282072,-0.193539843,-0.129751548,-0.269751936,-0.026148623,-0.142060831,-0.467214733,-0.407730907,0.244104564,-0.11990194,0.059145089,0.013508163,0.219034702,0.445336759,-0.052393179,-0.216681689,0.263570666,0.340504736,0.02212934,-0.2655873,-0.275506526,-0.14529416,-0.19642441,0.037030913,0.358994573,0.20818302,-0.054804403,0.113072999,-0.028151209,0.136257827,0.135017261,0.47553128,0.17018877,0.089439556,-0.120621555,0.207680583,-0.155030295,-0.14066112,0.219945118,-0.286348969,-0.027821306,0.332390815,-0.108097181,-0.215756908,-0.509748995,-0.13981536,0.198436648,-0.138924971,0.104480363,0.157056928,-0.228036731,-0.052332994,-0.154575735,-0.356851608,-0.041053094,-0.130712375,-0.255846769,-0.416779101,-0.220375404,-0.001756045,-0.194818631,-0.140902966,0.254204005,-0.599783778,-0.15185459,0.305160075,-0.12629436,0.100893408,-0.112032101,-0.19671005,-0.337459803,-0.122918546,0.49741146,-0.189598337,0.202621222,0.126358733,0.20084998,0.16550675,0.097953171,-0.221022129,0.230539754,0.396775544,0.020143399,0.188276514,-0.06935738,-0.04528914,0.131094322,0.207787991,0.147881597,-0.217710167,-0.027233571,-0.227016076,-0.145578444,0.289276421,0.192241669,-0.09333685,0.058693461,-0.261133134,0.183000132,0.05083904,0.109190874,-0.010961225,0.165002912,0.041327242,-0.391769767,0.421454638,0.542090297,0.182978287,0.313457638,0.358826727,0.146973729,-0.213648066,0.125552475,-0.048953623,0.004203372,0.036567297,0.031781036,0.251747966,-0.175789088,0.163075864,-0.177297741,-0.214110717,-0.538740277,0.094976149,0.364618152,0.355838865,-0.093287289,0.210355267,0.046433989,0.123437323,0.114802361,-0.079386175,-0.074265867,0.593287051,0.331111014,0.380149603,0.239856705,0.059524056,0.527024925,-0.319901496,-0.190253839,-0.068451747,0.057308454,0.749824226,-0.388972253,0.01993566,0.397754848,0.10150408,0.302129418,-0.702502906,0.187876314,-0.091035344,-0.229486048,0.178266928,0.016515,0.059960995,-0.123497657,0.309091419,0.205238864,0.27300337,0.028348485,0.236004487,0.093631551,0.203133762,-0.16139999,-0.053654574,0.262880057,0.177395031,0.04022241,0.032256622,-0.15702042,0.041949462,-0.559808195,0.329675555,-0.099108316,-0.073044829,0.206945688,0.081507243,-0.027609136,0.156999201,0.059689309,-0.004374123,0.032193776,0.413378745,-0.377500147,0.204138279,0.131646156,-0.183347732,0.074443296,-0.229910791,-0.203526214,0.369187564,0.001314647,0.188725114,0.113704734,-0.016840838,0.440344512,-0.100021496,-0.316118747,0.020576432,-0.120052159,-0.141085595,0.038327992,-0.644361556,-0.092626445,-0.210677594,0.170603067,-0.000246276,-0.149907872,-0.276806653,-0.03218922,0.42677924,-0.029013893,-0.144082665,0.175209478,0.365568638,0.084446773,0.066804469,0.078377463,-0.177825511,0.128570303,0.231834248,-0.212149635,-0.412531286,-0.039754301,0.22794649,-0.126584649,0.866621375,0.226189956,0.015870122,0.18198736,0.080107175,0.24783057,-0.04544118,0.199257717,0.097740188,0.125697121,0.209238142,0.095592074,-0.573838174,-0.142239228,-0.306032091,-0.15722096,-0.194117859,-0.178534254,-0.029026426,0.060331523,0.060368013,0.155841529,0.162299529,-0.254697293,0.034405425,0.12678653,0.3563447,-0.195262179,0.124709286,0.120976612,-0.15061973,-0.14293538,0.005482504,-0.583726048,-0.025211671,-0.370127946
bird,0.039037552,-0.092476249,-0.408084065,-0.226203829,0.03106929,-0.321038693,0.092205852,0.173365489,0.145149946,0.028983731,-0.099097364,0.048685741,-0.276617557,-0.23914656,-0.207183927,-0.230313584,-0.645743489,-0.159583494,-0.101753436,0.096649967,-0.645780981,-0.030790402,0.126035586,-0.134429112,0.39373818,0.227698773,-0.299349427,-0.361949921,0.442187369,0.017181734,0.202645391,-0.404416472,-0.295688212,0.10869319,-0.013954693,-0.069299348,0.535334647,-0.325846523,-0.17086336,-0.295726597,-0.220457941,-0.229644239,0.133453608,-0.038898014,-0.332336634,0.309706241,-0.372381777,0.320183247,-0.227011397,-0.072476774,-0.106709309,-0.051690433,-0.267405093,-0.05089042,-0.174364522,0.039956901,0.132660061,-0.012956989,-0.357792139,-0.031041605,0.264607608,0.172382608,0.001610808,0.088280439,0.23900646,0.051582828,0.004701956,0.391988695,0.306914598,-0.062823705,-0.146810651,-0.236175895,-0.578088284,0.291785955,0.054141734,-0.002766326,-0.01105732,-0.209957406,-0.352415591,-0.214063212,-0.374750763,0.030329011,-0.146167561,-0.261825204,0.093230024,0.108232297,0.34759596,-0.609832227,-0.088616796,-0.101631455,-0.192249805,0.280665159,-0.141734645,-0.07461632,-0.259202272,-0.151077956,0.093838789,-0.182247326,-0.28132987,-0.083147876,-0.367939472,0.049388383,0.677865744,-0.226136252,0.264899731,-0.151496828,-0.182788119,-0.086302623,0.17085585,-0.00710596,-0.020535748,0.086153455,0.297789544,0.214556649,0.54876709,-0.057008535,-0.351573616,0.224909782,-0.12142247,-0.146335006,0.226203978,0.156192273,-0.538007855,-0.131392151,-0.005199662,0.114850849,-0.027793925,0.182084426,-0.294727713,-0.08010453,0.101863153,-0.042338643,-0.000248239,0.15548338,0.012655038,-0.129840568,0.090094924,-0.057246797,0.359975427,-0.240825459,-0.167480886,0.312302321,0.192364722,0.180753201,-0.027501328,0.139243484,0.415727973,0.374444336,-0.035585802,-0.216855571,0.060582396,0.197721869,-0.085348003,0.428189635,0.154075339,0.253367603,0.487816066,0.152405128,0.138977528,-0.579843044,-0.101821378,-0.041199941,-0.030478312,0.456163675,-0.029770425,-0.008925094,0.045437198,0.06935747,0.244301453,-0.16028212,0.154381052,0.111392997,0.632625818,-0.189057127,-0.047157716,-0.077417247,0.554936469,0.270934433,0.14392361,0.207663819,0.147391602,0.130330071,-0.020045325,0.010050241,0.382306188,0.204084307,-0.302108675,-0.330845773,0.17709595,0.079178527,0.260598063,-0.476029247,0.087851986,0.078446299,0.237074241,0.254873663,-0.045151401,-0.131747887,-0.411497772,-0.038951263,-0.448330045,0.046638146,-0.163040921,-0.054283805,-0.155771986,-0.144960448,-0.149116501,-0.231404737,-0.184712768,0.188876793,0.175819829,0.155491322,0.240691751,0.065824546,-0.044796221,0.013771675,0.182704225,-0.244051427,0.376287669,-0.030126169,0.254235953,-0.051188886,-0.054057527,0.439909458,-0.039185338,-0.076336548,0.375026524,0.316109687,0.212056041,0.196782708,-0.276064575,0.241891295,0.198688209,-0.004284851,0.393436193,-0.427660853,0.15198569,-0.132436588,-0.151333898,-0.265348464,-0.204867885,-0.275428057,-0.232522532,0.03451002,-0.100484774,0.308714688,0.054277711,0.209838614,0.291751862,-0.14063096,-0.28717947,0.300508112,0.450781792,0.058595777,0.158973426,-0.102917135,-0.264440477,0.583823383,0.095172629,-0.307228774,-0.316280961,-0.041987818,0.065039702,0.076905631,-0.025450908,0.141289398,0.005625966,-0.059408676,0.062626548,0.047049113,0.203145623,0.115746535,0.212282076,0.504232466,-0.379318058,-0.111957453,-0.371449053,-0.403496504,0.339365631,0.275694817,-0.178727165,0.203040689,0.199654728,-0.037977315,0.080464065,-0.038296938,0.219587371,-0.011364484,-0.395334423,-0.126495302,0.179092437,-0.065410674,0.329960406,-0.043517075,-0.021086186,0.000168393,-0.215799496,-0.018773558,-0.001284397,0.009213011
bug,-0.616241395,0.047203682,-0.287998319,-0.350958079,-0.171304584,-0.587326467,0.279425591,-0.142098084,0.056216218,0.164500967,-0.057191655,0.194515735,-0.244983882,0.22446692,-0.438688636,-0.152328208,-0.009507343,-0.009744333,-0.193426386,0.289077967,-0.304174781,0.235821351,0.025901761,0.623450816,0.519826651,0.265406698,-0.197637662,-0.014686208,-0.190412953,-0.091376819,-0.131741822,-0.124257028,-0.09607657,-0.216291562,0.039936822,0.105738156,0.393808156,-0.161483556,0.418002158,-0.317369998,-0.271122932,-0.240528733,0.368022978,-0.307514638,-0.588175893,-0.227018848,-0.048999261,-0.170965627,-0.30064261,-0.118553407,-0.058232285,-0.406879932,-0.200079709,0.017731007,0.221417263,0.081732489,0.059473906,-0.12675938,-0.150734931,-0.169335172,0.209182322,0.381178617,0.036478236,-0.005223854,-0.170337856,-0.074368991,-0.183738336,0.260339946,0.645640969,-0.08302547,0.033181999,-0.101695091,-0.251666903,0.150431678,-0.105872102,0.244355053,-0.020104025,-0.008991935,-0.91333282,0.148517996,0.007489149,0.167863742,-0.079751752,-0.144190326,-0.05764797,0.382041007,0.452974945,0.071739487,0.113964915,0.092988461,0.079790287,-0.064963691,-0.100745499,-0.128794387,-0.106395498,0.222308695,-0.023665713,-0.073412597,0.157807469,-0.344414294,-0.373294204,-0.159914285,0.264388025,-0.079044901,0.200693533,0.439476311,-0.111396022,-0.602383733,-0.050213616,0.222075328,0.320153117,0.086222582,0.040316928,0.42929402,0.149379075,-0.337423474,-0.096862063,0.157209784,0.220864519,-0.256425709,0.040900532,0.713031769,-0.579880774,0.360168517,0.098458618,-0.089268148,-0.051488552,0.086436294,0.040527232,-0.222875148,-0.044836964,-0.433969468,-0.071784087,-0.036159448,0.250726581,-0.443049222,0.262438238,0.025054211,0.177023172,-0.100270174,-0.455757827,-0.135109738,0.080733113,0.195790246,0.101965778,0.207502455,0.424035221,-0.040058136,0.136393145,-0.09180586,0.027101468,0.05101151,0.425871432,0.407437772,-0.335077465,0.264313996,0.040313203,0.141580686,-0.05761756,-0.378197193,0.221555993,-0.038743634,-0.172580168,0.158350736,0.021477476,0.13576749,0.030913932,0.279696852,-0.263396978,0.095601216,0.290069282,0.222112849,0.192155793,-0.212054357,-0.309932232,0.204232976,0.127392262,0.411665797,0.044536699,0.036416646,0.115946203,0.067638248,0.355615586,0.268776625,0.214714229,0.446837425,-0.044776712,0.108209535,-0.226933807,-0.068625689,0.094978824,0.203925684,-0.04004316,-0.147370532,0.06116147,0.201907605,0.131634176,0.2746315,-0.130588502,0.241956323,-0.30534935,-0.267004758,-0.024346955,0.058165822,-0.402107954,0.131907284,0.188269585,0.048038591,0.171631306,-0.179146737,0.172230721,-0.041465566,0.065340713,0.074870765,-0.158202067,0.368162334,-0.055995401,0.045769308,0.182655379,0.166688934,0.268499136,-0.162044287,-0.173657805,0.282268614,0.053346116,0.033013314,0.272704631,0.057556752,-0.178712264,0.308938146,-0.200790212,-0.100985304,0.140624329,0.331475317,0.056258544,0.285319209,-0.715673625,-0.510402024,0.050906025,0.169664338,-0.027406596,-0.183247909,-0.237150252,0.138518572,0.231529102,-0.261270911,0.187238246,0.297079593,0.275648832,-0.002809667,-0.090603843,0.155891716,0.224127918,-0.083797641,0.081243686,-0.081276335,-0.101094961,-0.109509356,0.218103275,-0.148141295,-0.657187045,0.174144834,0.230472282,-0.074588373,0.425469875,0.260313809,-0.069637559,0.133177713,-0.268604904,0.182482958,0.011764032,-0.618540406,0.294452161,0.579955637,-0.453313082,0.178115696,-0.235088602,0.1574063,0.108152226,0.070916899,0.002481323,0.311026484,0.353334874,-0.092454836,0.02949886,0.743102133,0.015981702,-0.323968023,0.317263663,-0.364826471,0.122246921,-0.081234932,-0.349028021,-0.051570579,-0.382841736,-0.115369886,-0.330238253,0.094672725,-0.411988109,-0.053949524
butterfly,0.007527242,0.09958303,-0.277342051,-0.201259643,-0.457408339,-0.519892454,0.293574303,0.060343832,0.301107317,0.689897895,-0.436377466,0.415259928,-0.212755799,-0.471244693,-0.107623704,-0.246292591,-0.282368451,-0.548193932,-0.236486733,0.163604736,-0.3712219,0.2096131,0.039146267,-0.042738333,0.450659186,-0.252799928,-0.211448953,-0.45054251,0.155695707,0.018101336,0.122261807,-0.304141879,0.161411911,0.03241194,-0.844403863,0.126068681,0.528445899,-0.221080825,0.272590667,-0.763639331,-0.208517,-0.136282459,-0.217614636,-0.395254552,-0.10697528,0.078476086,-0.05624608,0.448912621,-0.279943079,0.402473152,0.685033441,-0.365444124,-0.103625022,0.374343902,-0.168173313,0.193413168,-0.200337157,0.002906188,0.360548258,0.020007642,0.196888402,0.409969896,-0.253478974,0.100438774,0.168262154,-0.027349187,0.033277839,0.588979423,0.235233828,0.238174915,-0.258201271,0.100099199,-0.336424232,-0.09759663,-0.034088418,-0.100769602,0.223257378,0.509391129,-0.268773705,0.112087153,-0.552131772,0.262720466,-0.534284472,-0.169254631,-0.038598608,0.109993979,0.511859834,-0.523281574,0.066816673,0.183322951,-0.084776342,-0.209685132,-0.35433808,0.067347139,-0.076049596,0.358067334,-0.138445541,-0.826782107,0.274941802,-0.129037917,0.133998394,-0.118801445,0.315306365,-0.208361477,0.335923821,-0.09587682,0.230848655,0.20868662,0.124531075,0.644270837,0.015960326,-0.032204133,-0.316790193,-0.095865868,-0.075101703,-0.369473964,-0.243824258,0.409318537,0.360477448,0.135986894,-0.152361259,0.602156222,-0.459637344,0.149348512,-0.368213087,0.425901949,-0.006401318,0.269616216,0.193464309,0.040009465,0.194621205,-0.032357525,-0.440636277,0.348444581,-0.039610203,-0.38895914,-0.254510283,-0.387025505,0.546459198,-0.585933208,-0.580696881,0.194373012,-0.28468731,0.675892234,0.154112861,0.360348493,-0.018607615,-0.199228749,-0.133553997,-0.423332602,0.139779881,-0.140365586,0.258816779,0.517512143,-0.254506826,-0.393116564,0.160928279,0.414656132,-0.035100099,-0.087681688,0.438297182,0.043684758,-0.243907258,0.124985047,0.069289319,-0.124675095,0.002232017,0.044891383,0.528150856,0.33160156,0.00755798,0.171531558,0.602429748,-0.375405282,-0.152573243,0.118842274,0.658866107,-0.061402828,0.126845196,-0.170967683,0.100411154,-0.310136139,-0.043485034,0.107773453,0.278091997,0.065005869,-0.035016172,-0.156471565,-0.002052079,0.324545115,0.366295367,-0.277633488,-0.172858402,0.062489457,-0.42243135,-0.124364704,0.045334004,0.186152592,0.075458817,0.249231741,-0.263176858,-0.101940461,-0.301188469,0.034517393,-0.207042336,0.334968418,-0.218425617,-0.078799725,-0.371836096,0.327860564,0.23273097,0.297758996,0.614814103,0.507315934,-0.238385171,0.283091426,0.06272196,-0.462503701,0.364857733,-0.096442863,0.585839987,0.33678633,0.360195726,0.323609531,0.027722772,0.428920984,0.205852613,-0.173243523,0.209617808,0.06665004,-0.332638323,-0.021913407,-0.277256668,0.006487628,0.337184697,-0.125249803,0.047315031,-0.748412848,0.145704001,-0.091177203,-0.193878144,-0.351957947,-0.286806554,-0.166640118,0.643379152,0.224987611,0.234029129,0.602092683,0.221285611,0.433950126,-0.276291937,0.172835618,-0.156284213,-0.037145346,-0.1023544,0.119423956,0.035603873,0.071832649,0.328571886,-0.598568916,-0.441610426,-0.238771304,-0.121546201,-0.097265348,0.036122698,0.215164661,-0.181898519,0.106588058,0.396919757,0.243068397,0.589981437,-0.431716651,0.246273249,0.497132331,-0.083116956,0.463407278,0.162538856,0.07642664,-0.033370659,0.236612082,-0.027444623,-0.034412343,-0.187433347,-0.041250356,-0.40992555,0.185982123,0.487509757,-0.145334885,-0.597074866,0.534564555,0.203828856,0.260470927,-0.025416128,-0.086534284,0.252793759,0.253706038,-0.374307007,-0.564427197,-0.177374095,0.407374293
